"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag"
3395,2930,1,1,"grant_micro","","","Your Detonate Dead becomes a Void Effect.",[],"","Detonate Dead Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],402
3396,2931,1,1,"grant_micro","","","Your Desecrate becomes a Void Effect.",[],"","Desecrate Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],402
3397,2932,1,1,"grant_micro","","","Your Discharge becomes a Celestial Effect.",[],"","Discharge Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],340
3398,2933,1,1,"grant_micro","","","Your Ball Lightning becomes an Automaton Effect.",[],"","Ball Lightning Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],388
3399,2934,1,1,"grant_micro","","","Your Crackling Lance becomes an Automaton Effect.",[],"","Crackling Lance Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],388
3400,2935,1,1,"grant_micro","","","Your Blade Vortex becomes a Transcendence Effect.",[],"","Blade Vortex Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],444
3401,2936,1,1,"grant_micro","","","Your Firestorm becomes a Stygian Effect.",[],"","Firestorm Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],379
3402,2937,1,1,"grant_micro","","","Your Flame Wall becomes a Stygian Effect.",[],"","Flame Wall Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],379
3403,2938,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Temple Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],436
3404,2939,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Temple Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],436
3405,2940,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Temple Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],436
3406,2941,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Temple Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],436
3407,2942,1,1,"grant_micro","","","Adds the Temple Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],436
3408,2943,1,1,"grant_micro","","","Changes the appearance of any equipped Sword, Axe, Two Hand Mace or Staff to the Temple Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"",1,[],[],[],0,"[1,4]",436
3409,2944,1,1,"grant_micro","","","Adds the Temple Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",1,[],[],[],2,"[2,5]",436
3410,2945,1,1,"grant_micro","","","Attaches the Temple Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",1,[],[],[],16,[15],436
3411,2946,1,1,"modify_portal_variation","","","This character's portals use the Temple Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",1,[],[],[],11,[20],436
3412,2947,1,1,"grant_micro","","","Your Lancing Steel becomes a Temple Effect.",[],"","Lancing Steel Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],436
3413,2948,1,1,"grant_micro","","","Your Shattering Steel becomes a Temple Effect.",[],"","Shattering Steel Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],436
3414,2949,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Darkwood Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],494
3415,2950,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Darkwood Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],494
3416,2951,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Darkwood Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],494
3417,2952,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Darkwood Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],494
3418,2953,1,1,"grant_micro","","","Adds the Glimmersprite Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],500
3419,2954,1,1,"grant_micro","","","Adds the Darkwood Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],494
3420,2955,1,1,"grant_micro","","","Changes the appearance of any equipped Dagger, Claw, Wand, Sword, One Hand Mace, One Hand Axe, Bow or Quiver to the Darkwood Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"",1,[],[],[],0,"[1,4]",494
3421,2956,1,1,"grant_micro","","","Adds the Darkwood Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",1,[],[],[],2,"[2,5]",494
3422,2957,1,1,"grant_micro","","","Adds Darkwood Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",1,[],[],[],10,[13],494
3423,2958,1,1,"modify_portal_variation","","","This character's portals use the Darkwood Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",1,[],[],[],11,[20],494
3424,2959,1,1,"grant_micro","","","Your Aura becomes a Darkwood Effect.",[],"","Aura Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],494
3425,2960,1,1,"grant_micro","","","Your Herald becomes a Darkwood Effect.",[],"","Herald Skin","",[],[],0,"",0,"","",[],[],[],17,[36],494
3426,2961,1,1,"grant_micro","","","Your Spectres have a Darkwood Skin.",[],"","Raise Spectre Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],494
3427,2962,1,1,"grant_micro","","","Your Carrion Golems become Darkwood Carrion Golems.",[],"","Carrion Golem Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],494
3428,2963,1,1,"grant_micro","","","Your Volatile Dead becomes a Darkwood Effect.",[],"","Volatile Dead Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],494
3429,2964,1,1,"grant_micro","","","Your Cremation becomes a Darkwood Effect.",[],"","Cremation Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],494
3430,2965,1,1,"grant_micro","","","Your Carrion Golems become Celestial Carrion Golems.",[],"","Carrion Golem Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],340
3431,2966,1,1,"grant_micro","","","Your Void Sphere becomes a Divine Effect.",[],"","Void Sphere Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],336
3432,2967,1,1,"grant_micro","","","Adds the Sword Through Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"","",[],[],[],7,"[8,21]",321
3433,2968,1,1,"modify_portal_variation","","","This character's portals use the Guillotine Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],321
3434,2969,1,1,"grant_micro","","","Your Summon Raging Spirit now creates stygian eyeballs.",[],"","Summon Raging Spirits Skin","",[],[],0,"",0,"","",[],[],[],17,[36],387
3435,2970,1,1,"grant_micro","","","Your Banner now has a Demonic Eye skin.",[],"","Banner Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],325
3436,2971,1,1,"grant_micro","","","Your Molten Shell becomes a Viper Effect.",[],"","Molten Shell Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],446
3437,2972,1,1,"grant_micro","","","Attaches the Verdant Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",1,[],[],[],16,[15],331
3438,2973,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Survivor's Goggles.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],329
3439,2974,1,1,"grant_micro","","","Adds the Survivors Goggles Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"","",[],[],[],7,"[8,21]",""
3440,2975,1,1,"modify_portal_variation","","","This character's portals use the Crescent Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],507
3441,2976,1,1,"grant_micro","","","Adds the Crescent Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],507
3442,2977,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Silver Crescent Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],507
3443,2978,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Silver Crescent Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],507
3444,2979,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Silver Crescent Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],507
3445,2980,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Silver Crescent Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],507
3446,2981,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Silver Crescent Alternate Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],507
3447,2982,1,1,"grant_micro","","","Changes the appearance of any equipped weapon to the Silver Crescent Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",507
3448,2983,1,1,"grant_micro","","","Adds the Silver Crescent Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],507
3449,2984,1,1,"grant_micro","","","Your Aura becomes a Sun Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],507
3450,2985,1,1,"grant_micro","","","Adds the Sun Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],507
3451,2986,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Imperial Sun Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],507
3452,2987,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Imperial Sun Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],507
3453,2988,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Imperial Sun Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],507
3454,2989,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Imperial Sun Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],507
3455,2990,1,1,"grant_micro","","","Adds the Imperial Sun Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",507
3456,2991,1,1,"grant_micro","","","Changes the appearance of any equipped weapon to the Imperial Sun Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",507
3457,2992,1,1,"grant_micro","","","Adds the Imperial Sun Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],507
3458,2993,1,1,"grant_micro","","","Adds the Brimstone Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",505
3459,2994,1,1,"grant_micro","","","Adds the Renegade Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],499
3460,2995,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Deadly Renegade Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],499
3461,2996,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Deadly Renegade Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],499
3462,2997,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Deadly Renegade Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],499
3463,2998,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Deadly Renegade Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],499
3464,2999,1,1,"grant_micro","","","Adds the Deadly Renegade Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],499
3465,3000,1,1,"grant_micro","","","Adds the Deadly Renegade Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],499
3466,3001,1,1,"grant_micro","","","Adds the Oblivion Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",504
3467,3002,1,1,"grant_micro","","","Attaches the Elite Faithsworn Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],499
3468,3003,1,1,"grant_micro","","","Adds the Faithsworn Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],499
3469,3004,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Elite Faithsworn Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],499
3470,3005,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Elite Faithsworn Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],499
3471,3006,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Elite Faithsworn Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],499
3472,3007,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Elite Faithsworn Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],499
3473,3008,1,1,"modify_portal_variation","","","This character's portals use the Faithsworn Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],499
3474,3009,1,1,"grant_micro","","","Adds the Elite Faithsworn Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],499
3475,3010,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Delve Core Azurite Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],501
3476,3011,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Delve Core Azurite Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],501
3477,3012,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Delve Core Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],501
3478,3013,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Delve Core Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],501
3479,3014,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Delve Core Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],501
3480,3015,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Delve Core Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],501
3481,3016,1,1,"grant_micro","","","Adds the Delve Core Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",501
3482,3017,1,1,"modify_portal_variation","","","This character's portals use the Delve Core Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],501
3483,3018,1,1,"grant_micro","","","Adds the Delve Core Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],501
3484,3019,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Breach Core Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],501
3485,3020,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Breach Core Alternate Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],501
3486,3021,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Breach Core Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],501
3487,3022,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Breach Core Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],501
3488,3023,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Breach Core Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],501
3489,3024,1,1,"grant_micro","","","Adds the Breach Core Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",501
3490,3025,1,1,"modify_portal_variation","","","This character's portals use the Breach Core Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],501
3491,3026,1,1,"grant_micro","","","Adds the Breach Core Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],501
3492,3027,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Abyss Core Crown.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],501
3493,3028,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Abyss Core Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],501
3494,3029,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Abyss Core Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],501
3495,3030,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Abyss Core Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],501
3496,3031,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Abyss Core Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],501
3497,3032,1,1,"grant_micro","","","Adds the Abyss Core Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",501
3498,3033,1,1,"modify_portal_variation","","","This character's portals use the Abyss Core Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],501
3499,3034,1,1,"grant_micro","","","Adds the Abyss Core Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],501
3500,3035,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Harvest Core Skull Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],501
3501,3036,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Harvest Core Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],501
3502,3037,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Harvest Core Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],501
3503,3038,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Harvest Core Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],501
3504,3039,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Harvest Core Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],501
3505,3040,1,1,"grant_micro","","","Adds the Harvest Core Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],501
3506,3041,1,1,"grant_micro","","","Adds the Harvest Core Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",501
3507,3042,1,1,"modify_portal_variation","","","This character's portals use the Harvest Core Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],501
3508,3043,1,1,"grant_micro","","","Adds the Harvest Core Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],501
3509,3044,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Atlas Core Alternate Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],501
3510,3045,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Atlas Core Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],501
3511,3046,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Atlas Core Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],501
3512,3047,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Atlas Core Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],501
3513,3048,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Atlas Core Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],501
3514,3049,1,1,"grant_micro","","","Adds the Atlas Core Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],501
3515,3050,1,1,"grant_micro","","","Adds the Tencent Core Atlas Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],501
3516,3051,1,1,"grant_micro","","","Attaches the Atlas Core Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],501
3517,3052,1,1,"grant_micro","","","Adds the Atlas Core Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",501
3518,3053,1,1,"modify_portal_variation","","","This character's portals use the Atlas Core Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],501
3519,3054,1,1,"grant_micro","","","Adds the Atlas Core Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],501
3520,3055,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Chieftain Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],356
3521,3056,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Chieftain Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],356
3522,3057,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Chieftain Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],356
3523,3058,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Chieftain Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],356
3524,3059,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Ritual Brimmed Hat.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],499
3525,3060,1,1,"grant_micro","","","Adds the Ritual Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"","",[],[],[],2,"[2,5]",499
3526,3061,1,1,"grant_micro","","","Attaches the Ritual Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"","",[],[],[],16,[15],499
3527,3062,1,1,"grant_micro","","","Adds the Suffering Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",498
3528,3063,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Suffering Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],498
3529,3064,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Suffering Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],498
3530,3065,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Suffering Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],498
3531,3066,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Suffering Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],498
3532,3067,1,1,"grant_micro","","","Adds the Suffering Cloak back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],498
3533,3068,1,1,"grant_micro","","","Adds the Suffering Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],498
3534,3069,1,1,"grant_micro","","","Changes the appearance of any equipped Sword, Mace, Axe or Staff to the Suffering Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",498
3535,3070,1,1,"grant_micro","","","Adds the Suffering Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",498
3536,3071,1,1,"grant_micro","","","Attaches the Suffering Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],498
3537,3072,1,1,"grant_micro","","","This character's portals use the Suffering Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],498
3538,3073,1,1,"grant_micro","","","Adds Suffering Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],498
3539,3074,1,1,"grant_micro","","","Your Aura becomes a Suffering Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],498
3540,3075,1,1,"grant_micro","","","Your Toxic Rain becomes a Suffering Effect.",[],"","Toxic Rain Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],498
3541,3076,1,1,"grant_micro","","","Your Mirage Archer becomes a Suffering Effect.",[],"","Mirage Archer Skin","",[],[],0,"",0,"","",[],[],[],17,[36],498
3542,3077,1,1,"grant_micro","","","Adds the Misery Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",498
3543,3078,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Misery Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],498
3544,3079,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Misery Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],498
3545,3080,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Misery Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],498
3546,3081,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Misery Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],498
3547,3082,1,1,"grant_micro","","","Adds the Misery Swords back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],498
3548,3083,1,1,"grant_micro","","","Adds the Misery Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],498
3549,3084,1,1,"grant_micro","","","Changes the appearance of any equipped Dagger, Wand, Claw, Sword, One Hand Mace, One Hand Axe, Bow or Quiver to the Misery Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",498
3550,3085,1,1,"grant_micro","","","Adds the Misery Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",498
3551,3086,1,1,"grant_micro","","","Attaches the Misery Character Effect to your belt.",[],"","Belt Attachment","",[],[],0,"",0,"",2,[],[],[],16,[15],498
3552,3087,1,1,"grant_micro","","","This character's portals use the Misery Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],498
3553,3088,1,1,"grant_micro","","","Adds Misery Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],498
3554,3089,1,1,"grant_micro","","","Your Aura becomes a Misery Effect.",[],"","Aura Skin","",[],[],0,"",0,"",2,[],[],[],17,[36],498
